dataset,method_key,method_label,depth,category,acc,acc_std,size,expl,train_time,axp_valid_rate,axp_minimal_rate,n_success,n_fail,axp_backend,theorem_certified,path_certificate,rejected_reason,theorem_mode_used,random_state,n_runs,train_test_split_protocol
vote,gsnh_BestPN_d7,BestPN,7,empirical,0.9482758620689655,0.017991351543101764,12.4,2.256,0.19147303104400634,nan,nan,10,0,"mixed:interval_dfs_fallback=2,mixed:interval_dfs_fallback=46,unknown=93=1,mixed:interval_dfs_fallback=47,unknown=143=1,mixed:interval_dfs_fallback=48,unknown=93=1,mixed:interval_dfs_fallback=89,unknown=95=2,mixed:interval_dfs_fallback=93,unknown=94=1,unknown=2",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,sklearn_dt7,sklearn DT,7,baseline,0.65,0.04843221048378524,15.0,6.5055555555555555,0.003072237968444824,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_1D_d5,1D,5,main,0.675,0.012729376930432895,6.2,0.9888888888888889,2.9162837266921997,nan,nan,10,0,structural_horn,False,horn,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_1D_d7,1D,7,main,0.675,0.012729376930432895,6.2,0.9888888888888889,2.946572208404541,nan,nan,10,0,structural_horn,False,horn,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_Horn_d5,Horn,5,main,0.675,0.012729376930432895,6.8,1.2833333333333334,3.2259974002838137,nan,nan,10,0,structural_horn,False,horn,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_Horn_d7,Horn,7,main,0.675,0.012729376930432895,6.8,1.2833333333333334,3.204939913749695,nan,nan,10,0,structural_horn,False,horn,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_AntiHorn_d5,AntiHorn,5,main,0.675,0.012729376930432895,7.4,1.461111111111111,3.226245093345642,nan,nan,10,0,structural_antihorn,False,antihorn,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_AntiHorn_d7,AntiHorn,7,main,0.675,0.012729376930432895,7.4,1.461111111111111,3.253311014175415,nan,nan,10,0,structural_antihorn,False,antihorn,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.6694444444444445,0.014958791130929183,4.4,1.3416666666666666,3.1443243265151977,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.6694444444444445,0.014958791130929183,4.4,1.3416666666666666,3.191601204872131,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_Square2CNF_d5,Square2CNF,5,main,0.6555555555555556,0.03767961101736258,4.8,1.8166666666666664,3.2005765438079834,nan,nan,10,0,two_sat,False,2cnf,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_Square2CNF_d7,Square2CNF,7,main,0.6555555555555556,0.03767961101736258,4.8,1.8166666666666664,3.153561735153198,nan,nan,10,0,two_sat,False,2cnf,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_Affine_d5,Affine,5,auxiliary,0.6722222222222223,0.011111111111111117,3.8,1.1555555555555554,3.137347102165222,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_Affine_d7,Affine,7,auxiliary,0.6722222222222223,0.011111111111111117,3.8,1.1555555555555554,3.1395002365112306,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_BestPN_d5,BestPN,5,empirical,0.675,0.012729376930432895,7.6,1.461111111111111,3.2174801349639894,nan,nan,10,0,unknown,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine1-un,gsnh_BestPN_d7,BestPN,7,empirical,0.675,0.012729376930432895,7.6,1.461111111111111,3.212452840805054,nan,nan,10,0,unknown,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,sklearn_dt7,sklearn DT,7,baseline,0.6333333333333333,0.08588680463189058,15.0,6.213888888888889,0.003170323371887207,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_1D_d5,1D,5,main,0.6027777777777779,0.03737117790853806,5.2,1.925,2.9280441284179686,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_1D_d7,1D,7,main,0.6027777777777779,0.03737117790853806,5.2,1.925,2.9339820384979247,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_Horn_d5,Horn,5,main,0.6,0.03767961101736258,5.4,2.022222222222222,3.1998117446899412,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_Horn_d7,Horn,7,main,0.6,0.03767961101736258,5.4,2.022222222222222,3.178928995132446,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_AntiHorn_d5,AntiHorn,5,main,0.6277777777777778,0.04681194318431307,6.6,3.2222222222222223,3.2344475746154786,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_AntiHorn_d7,AntiHorn,7,main,0.6277777777777778,0.04681194318431307,6.6,3.2222222222222223,3.237541174888611,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.6,0.022222222222222233,1.6,0.5777777777777777,3.131834626197815,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.6,0.022222222222222233,1.6,0.5777777777777777,3.1301679372787476,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_Square2CNF_d5,Square2CNF,5,main,0.6,0.022222222222222233,1.6,0.5777777777777777,3.1156481504440308,nan,nan,10,0,two_sat,False,2cnf,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_Square2CNF_d7,Square2CNF,7,main,0.6,0.022222222222222233,1.6,0.5777777777777777,3.1257882595062254,nan,nan,10,0,two_sat,False,2cnf,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_Affine_d5,Affine,5,auxiliary,0.6,0.022222222222222233,1.6,0.5888888888888889,3.1108834505081178,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_Affine_d7,Affine,7,auxiliary,0.6,0.022222222222222233,1.6,0.5888888888888889,3.1014084339141847,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_BestPN_d5,BestPN,5,empirical,0.6277777777777778,0.04681194318431307,6.6,3.2222222222222223,3.2239405870437623,nan,nan,10,0,"mixed:interval_dfs_fallback=1,mixed:interval_dfs_fallback=1276,unknown=1274=1,mixed:interval_dfs_fallback=2550,unknown=1272=2,unknown=6",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine2-un,gsnh_BestPN_d7,BestPN,7,empirical,0.6277777777777778,0.04681194318431307,6.6,3.2222222222222223,3.2002511501312254,nan,nan,10,0,"mixed:interval_dfs_fallback=1,mixed:interval_dfs_fallback=1276,unknown=1274=1,mixed:interval_dfs_fallback=2550,unknown=1272=1,mixed:interval_dfs_fallback=3824,unknown=1272=1,unknown=6",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,sklearn_dt7,sklearn DT,7,baseline,0.6694444444444445,0.04882887730901929,15.0,6.208333333333334,0.003104901313781738,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_1D_d5,1D,5,main,0.6972222222222222,0.04015786748555822,3.8,1.3555555555555554,2.8848296642303466,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_1D_d7,1D,7,main,0.6972222222222222,0.04015786748555822,3.8,1.3555555555555554,2.8934742212295532,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_Horn_d5,Horn,5,main,0.6972222222222222,0.04015786748555822,3.8,1.3555555555555554,3.174315667152405,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_Horn_d7,Horn,7,main,0.6972222222222222,0.04015786748555822,3.8,1.3555555555555554,3.162357711791992,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_AntiHorn_d5,AntiHorn,5,main,0.6722222222222223,0.04937885787397548,5.8,3.3305555555555557,3.2009948253631593,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_AntiHorn_d7,AntiHorn,7,main,0.6722222222222223,0.04937885787397548,5.8,3.3305555555555557,3.1772077798843386,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.7138888888888888,0.025000000000000012,2.4,1.2638888888888888,3.1154068231582643,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.7138888888888888,0.025000000000000012,2.4,1.2638888888888888,3.147695803642273,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_Square2CNF_d5,Square2CNF,5,main,0.7138888888888888,0.025000000000000012,2.8,1.4416666666666669,3.132288908958435,nan,nan,10,0,two_sat,False,2cnf,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_Square2CNF_d7,Square2CNF,7,main,0.7138888888888888,0.025000000000000012,2.8,1.4416666666666669,3.160044455528259,nan,nan,10,0,two_sat,False,2cnf,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_Affine_d5,Affine,5,auxiliary,0.7194444444444443,0.03154949081000154,2.6,1.261111111111111,3.276510405540466,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_Affine_d7,Affine,7,auxiliary,0.7194444444444443,0.03154949081000154,2.6,1.261111111111111,3.280043339729309,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_BestPN_d5,BestPN,5,empirical,0.675,0.05277777777777777,6.0,3.5138888888888893,3.336628270149231,nan,nan,10,0,"mixed:interval_dfs_fallback=1,mixed:interval_dfs_fallback=1274,unknown=1276=1,mixed:interval_dfs_fallback=1275,unknown=1276=1,mixed:interval_dfs_fallback=2548,unknown=1276=1,mixed:interval_dfs_fallback=3822,unknown=1270=1,unknown=5",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
wine3-un,gsnh_BestPN_d7,BestPN,7,empirical,0.675,0.05277777777777777,6.0,3.5138888888888893,3.3443981170654298,nan,nan,10,0,"mixed:interval_dfs_fallback=1,mixed:interval_dfs_fallback=1272,unknown=3820=1,mixed:interval_dfs_fallback=1274,unknown=1276=1,mixed:interval_dfs_fallback=1275,unknown=1276=1,mixed:interval_dfs_fallback=3822,unknown=1270=1,unknown=5",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,sklearn_dt7,sklearn DT,7,baseline,0.9934375000000001,0.0009375000000000133,29.8,4.1440624999999995,0.003059077262878418,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_1D_d5,1D,5,main,0.99375,0.0,1.0,0.0,0.3339540958404541,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_1D_d7,1D,7,main,0.99375,0.0,1.0,0.0,0.3333308219909668,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_Horn_d5,Horn,5,main,0.99375,0.0,1.0,0.0,0.3962441682815552,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_Horn_d7,Horn,7,main,0.99375,0.0,1.0,0.0,0.39702162742614744,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_AntiHorn_d5,AntiHorn,5,main,0.99375,0.0,1.0,0.0,0.4036076068878174,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_AntiHorn_d7,AntiHorn,7,main,0.99375,0.0,1.0,0.0,0.3994243621826172,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.99375,0.0,1.0,0.0,0.3964319944381714,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.99375,0.0,1.0,0.0,0.39618170261383057,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_Square2CNF_d5,Square2CNF,5,main,0.99375,0.0,1.0,0.0,0.40591118335723875,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_Square2CNF_d7,Square2CNF,7,main,0.99375,0.0,1.0,0.0,0.40322284698486327,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_Affine_d5,Affine,5,auxiliary,0.99375,0.0,1.0,0.0,0.402172589302063,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_Affine_d7,Affine,7,auxiliary,0.99375,0.0,1.0,0.0,0.397599458694458,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_BestPN_d5,BestPN,5,empirical,0.99375,0.0,1.0,0.0,0.40170984268188475,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
winequality-red-bin,gsnh_BestPN_d7,BestPN,7,empirical,0.99375,0.0,1.0,0.0,0.39930286407470705,nan,nan,10,0,none,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,sklearn_dt7,sklearn DT,7,baseline,0.7094276094276094,0.019693372142612468,107.6,6.179124579124578,0.005113577842712403,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_1D_d5,1D,5,main,0.7239057239057238,0.015720697010005058,23.2,2.5680000000000005,0.7984222650527955,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_1D_d7,1D,7,main,0.7218855218855218,0.0155903527310306,29.8,2.766,0.8053786993026734,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_Horn_d5,Horn,5,main,0.7087542087542087,0.027030558028856948,23.0,3.15,0.8968534708023072,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_Horn_d7,Horn,7,main,0.7090909090909092,0.025205343127559447,26.4,3.3360000000000007,0.8971778154373169,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_AntiHorn_d5,AntiHorn,5,main,0.7171717171717171,0.02081015103079116,23.6,3.2020000000000004,0.8944261789321899,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_AntiHorn_d7,AntiHorn,7,main,0.7148148148148148,0.019344892151142382,25.8,3.464,0.898935341835022,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.7148148148148149,0.020316733793327418,17.0,3.2959999999999994,0.8715170383453369,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.7148148148148149,0.020316733793327418,17.0,3.2079999999999997,0.8719774961471558,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_Square2CNF_d5,Square2CNF,5,main,0.71010101010101,0.015166472228357174,14.6,3.4339999999999997,0.8990784645080566,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_Square2CNF_d7,Square2CNF,7,main,0.71010101010101,0.015166472228357174,14.6,3.304,0.9026347398757935,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_Affine_d5,Affine,5,auxiliary,0.6814814814814815,0.018081779908548888,12.0,3.7520000000000002,0.865440821647644,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_Affine_d7,Affine,7,auxiliary,0.6814814814814815,0.018081779908548888,12.0,3.5420000000000003,0.8636577129364014,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_BestPN_d5,BestPN,5,empirical,0.7107744107744108,0.019485032048794988,23.4,3.4219999999999997,0.908098292350769,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
yeast,gsnh_BestPN_d7,BestPN,7,empirical,0.7114478114478116,0.020204825843336698,27.0,3.518,0.9158466815948486,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
